OrderID,CustomerID,ProductID,StoreID,PromotionID,PaymentMethodID,DateID,PurchaseDate,QuantitySold,TotalSales,DiscountAmount,NetSales
ORDER_001227,CUST_000106,PROD_000025,STORE_000003,PROMO_000014,PAY_001227,DATE_20211217,2021-12-17,9,5106.24,2547.5,2558.74
ORDER_001228,CUST_000064,PROD_000034,STORE_000018,PROMO_000013,PAY_001228,DATE_20201020,2020-10-20,3,137.01,15.45,121.56
ORDER_001229,CUST_000057,PROD_000010,STORE_000015,PROMO_000014,PAY_001229,DATE_20240604,2024-06-04,5,992.55,227.99,764.56
ORDER_001230,CUST_000161,PROD_000049,STORE_000017,PROMO_000008,PAY_001230,DATE_20200120,2020-01-20,4,3615.12,1322.41,2292.71
ORDER_001231,CUST_000167,PROD_000001,STORE_000015,PROMO_000019,PAY_001231,DATE_20240509,2024-05-09,9,7919.37,2624.48,5294.89
ORDER_001232,CUST_000049,PROD_000006,STORE_000003,PROMO_000005,PAY_001232,DATE_20240403,2024-04-03,2,1184.86,367.07,817.79
ORDER_001233,CUST_000075,PROD_000031,STORE_000013,PROMO_000015,PAY_001233,DATE_20240517,2024-05-17,2,1812.56,645.63,1166.93
ORDER_001234,CUST_000116,PROD_000026,STORE_000014,PROMO_000016,PAY_001234,DATE_20211029,2021-10-29,5,1105.1,550.67,554.43
ORDER_001235,CUST_000083,PROD_000023,STORE_000001,PROMO_000019,PAY_001235,DATE_20230201,2023-02-01,1,268.16,88.87,179.29
ORDER_001236,CUST_000137,PROD_000026,STORE_000012,PROMO_000001,PAY_001236,DATE_20240911,2024-09-11,1,221.02,80.5,140.52
ORDER_001237,CUST_000073,PROD_000046,STORE_000014,PROMO_000020,PAY_001237,DATE_20200415,2020-04-15,5,4631.6,1011.08,3620.52
ORDER_001238,CUST_000187,PROD_000018,STORE_000017,PROMO_000006,PAY_001238,DATE_20200925,2020-09-25,1,733.2,291.74,441.46
ORDER_001239,CUST_000039,PROD_000021,STORE_000019,PROMO_000019,PAY_001239,DATE_20201007,2020-10-07,1,961.17,267.69,693.48
ORDER_001240,CUST_000088,PROD_000020,STORE_000014,PROMO_000007,PAY_001240,DATE_20210811,2021-08-11,7,417.48,92.3,325.18
ORDER_001241,CUST_000096,PROD_000046,STORE_000005,PROMO_000017,PAY_001241,DATE_20240206,2024-02-06,8,4344.56,1547.1,2797.46
ORDER_001242,CUST_000021,PROD_000043,STORE_000004,PROMO_000012,PAY_001242,DATE_20211116,2021-11-16,3,560.34,44.72,515.62
ORDER_001243,CUST_000199,PROD_000001,STORE_000015,PROMO_000010,PAY_001243,DATE_20210420,2021-04-20,7,6159.51,1056.36,5103.15
ORDER_001244,CUST_000121,PROD_000028,STORE_000013,PROMO_000001,PAY_001244,DATE_20231218,2023-12-18,3,2013.54,733.33,1280.21
ORDER_001245,CUST_000098,PROD_000007,STORE_000015,PROMO_000012,PAY_001245,DATE_20201014,2020-10-14,1,634.79,292.57,342.22
ORDER_001246,CUST_000099,PROD_000033,STORE_000005,PROMO_000018,PAY_001246,DATE_20231204,2023-12-04,8,3467.28,1299.88,2167.4
ORDER_001247,CUST_000051,PROD_000031,STORE_000007,PROMO_000014,PAY_001247,DATE_20210227,2021-02-27,8,811.04,404.63,406.41
ORDER_001248,CUST_000171,PROD_000023,STORE_000018,PROMO_000005,PAY_001248,DATE_20230326,2023-03-26,4,1072.64,352.15,720.49
ORDER_001249,CUST_000175,PROD_000021,STORE_000012,PROMO_000012,PAY_001249,DATE_20240827,2024-08-27,5,969.85,141.31,828.54
ORDER_001250,CUST_000162,PROD_000021,STORE_000011,PROMO_000010,PAY_001250,DATE_20230421,2023-04-21,1,961.17,448.29,512.88
ORDER_001251,CUST_000124,PROD_000046,STORE_000014,PROMO_000016,PAY_001251,DATE_20200202,2020-02-02,5,4631.6,2307.93,2323.67
ORDER_001252,CUST_000014,PROD_000005,STORE_000014,PROMO_000015,PAY_001252,DATE_20211127,2021-11-27,4,2699.88,329.39,2370.49
ORDER_001253,CUST_000163,PROD_000031,STORE_000017,PROMO_000013,PAY_001253,DATE_20221213,2022-12-13,7,6343.96,725.11,5618.85
ORDER_001254,CUST_000043,PROD_000037,STORE_000002,PROMO_000019,PAY_001254,DATE_20231101,2023-11-01,5,3759.9,368.09,3391.81
ORDER_001255,CUST_000063,PROD_000004,STORE_000019,PROMO_000010,PAY_001255,DATE_20240311,2024-03-11,1,929.62,334.38,595.24
ORDER_001256,CUST_000177,PROD_000050,STORE_000018,PROMO_000010,PAY_001256,DATE_20230819,2023-08-19,8,4419.68,657.65,3762.03
ORDER_001257,CUST_000198,PROD_000045,STORE_000010,PROMO_000018,PAY_001257,DATE_20200523,2020-05-23,2,1801.02,218.28,1582.74
ORDER_001258,CUST_000128,PROD_000032,STORE_000002,PROMO_000005,PAY_001258,DATE_20240313,2024-03-13,2,1281.48,420.71,860.77
ORDER_001259,CUST_000016,PROD_000048,STORE_000005,PROMO_000017,PAY_001259,DATE_20241127,2024-11-27,6,1997.52,202.75,1794.77
ORDER_001260,CUST_000028,PROD_000018,STORE_000005,PROMO_000015,PAY_001260,DATE_20210917,2021-09-17,3,2098.89,249.35,1849.54
ORDER_001261,CUST_000082,PROD_000001,STORE_000008,PROMO_000017,PAY_001261,DATE_20220316,2022-03-16,9,263.52,102.22,161.3
ORDER_001262,CUST_000188,PROD_000018,STORE_000005,PROMO_000008,PAY_001262,DATE_20220129,2022-01-29,4,3142.12,1104.77,2037.35
ORDER_001263,CUST_000092,PROD_000028,STORE_000002,PROMO_000017,PAY_001263,DATE_20230921,2023-09-21,3,1600.95,717.55,883.4
ORDER_001264,CUST_000125,PROD_000001,STORE_000018,PROMO_000015,PAY_001264,DATE_20210711,2021-07-11,8,234.24,83.44,150.8
ORDER_001265,CUST_000179,PROD_000048,STORE_000005,PROMO_000017,PAY_001265,DATE_20221021,2022-10-21,8,5601.92,2172.98,3428.94
ORDER_001266,CUST_000048,PROD_000045,STORE_000018,PROMO_000003,PAY_001266,DATE_20220621,2022-06-21,9,1783.62,769.45,1014.17
ORDER_001267,CUST_000188,PROD_000035,STORE_000007,PROMO_000016,PAY_001267,DATE_20231122,2023-11-22,8,6385.28,3181.79,3203.49
ORDER_001268,CUST_000142,PROD_000012,STORE_000013,PROMO_000005,PAY_001268,DATE_20200913,2020-09-13,3,768.51,238.08,530.43
ORDER_001269,CUST_000040,PROD_000033,STORE_000003,PROMO_000010,PAY_001269,DATE_20200512,2020-05-12,8,156.56,30.67,125.89
ORDER_001270,CUST_000139,PROD_000030,STORE_000014,PROMO_000002,PAY_001270,DATE_20240923,2024-09-23,6,4143.72,834.96,3308.76
ORDER_001271,CUST_000199,PROD_000028,STORE_000006,PROMO_000006,PAY_001271,DATE_20240819,2024-08-19,9,8856.09,3078.38,5777.71
ORDER_001272,CUST_000005,PROD_000014,STORE_000011,PROMO_000004,PAY_001272,DATE_20200229,2020-02-29,10,8099.4,2359.36,5740.04
ORDER_001273,CUST_000062,PROD_000047,STORE_000001,PROMO_000005,PAY_001273,DATE_20220514,2022-05-14,6,5529.36,2420.75,3108.61
ORDER_001274,CUST_000100,PROD_000032,STORE_000002,PROMO_000010,PAY_001274,DATE_20210104,2021-01-04,4,2562.96,502.08,2060.88
ORDER_001275,CUST_000040,PROD_000010,STORE_000002,PROMO_000008,PAY_001275,DATE_20210912,2021-09-12,10,1985.1,416.67,1568.43
ORDER_001276,CUST_000105,PROD_000021,STORE_000016,PROMO_000003,PAY_001276,DATE_20210801,2021-08-01,6,3594.48,1550.66,2043.82
ORDER_001277,CUST_000134,PROD_000035,STORE_000005,PROMO_000020,PAY_001277,DATE_20210304,2021-03-04,2,1596.32,764.8,831.52
ORDER_001278,CUST_000046,PROD_000008,STORE_000003,PROMO_000010,PAY_001278,DATE_20240208,2024-02-08,1,80.15,28.83,51.32
ORDER_001279,CUST_000125,PROD_000040,STORE_000008,PROMO_000020,PAY_001279,DATE_20210818,2021-08-18,4,3677.08,451.18,3225.9
ORDER_001280,CUST_000147,PROD_000001,STORE_000020,PROMO_000005,PAY_001280,DATE_20201207,2020-12-07,7,2316.37,717.61,1598.76
ORDER_001281,CUST_000160,PROD_000047,STORE_000007,PROMO_000002,PAY_001281,DATE_20241218,2024-12-18,10,9493.9,4563.72,4930.18
ORDER_001282,CUST_000094,PROD_000050,STORE_000019,PROMO_000020,PAY_001282,DATE_20201010,2020-10-10,4,1742.36,380.36,1362.0
ORDER_001283,CUST_000054,PROD_000044,STORE_000012,PROMO_000018,PAY_001283,DATE_20200929,2020-09-29,8,4804.88,582.35,4222.53
ORDER_001284,CUST_000164,PROD_000022,STORE_000005,PROMO_000008,PAY_001284,DATE_20240131,2024-01-31,1,598.57,125.64,472.93
ORDER_001285,CUST_000191,PROD_000001,STORE_000007,PROMO_000018,PAY_001285,DATE_20200424,2020-04-24,7,6159.51,1121.65,5037.86
ORDER_001286,CUST_000158,PROD_000004,STORE_000004,PROMO_000012,PAY_001286,DATE_20210315,2021-03-15,5,3052.65,1138.94,1913.71
ORDER_001287,CUST_000078,PROD_000008,STORE_000018,PROMO_000017,PAY_001287,DATE_20240707,2024-07-07,2,160.3,62.18,98.12
ORDER_001288,CUST_000025,PROD_000021,STORE_000015,PROMO_000019,PAY_001288,DATE_20211120,2021-11-20,2,1198.16,397.07,801.09
ORDER_001289,CUST_000099,PROD_000019,STORE_000016,PROMO_000016,PAY_001289,DATE_20210522,2021-05-22,4,902.08,199.99,702.09
ORDER_001290,CUST_000169,PROD_000008,STORE_000018,PROMO_000019,PAY_001290,DATE_20220713,2022-07-13,4,3444.16,1141.39,2302.77
ORDER_001291,CUST_000192,PROD_000026,STORE_000020,PROMO_000014,PAY_001291,DATE_20200323,2020-03-23,9,2452.95,1223.78,1229.17
ORDER_001292,CUST_000197,PROD_000037,STORE_000007,PROMO_000010,PAY_001292,DATE_20200105,2020-01-05,10,7519.8,1118.95,6400.85
ORDER_001293,CUST_000180,PROD_000028,STORE_000017,PROMO_000013,PAY_001293,DATE_20240713,2024-07-13,7,4698.26,537.01,4161.25
ORDER_001294,CUST_000047,PROD_000017,STORE_000013,PROMO_000009,PAY_001294,DATE_20231120,2023-11-20,9,8869.14,1420.84,7448.3
ORDER_001295,CUST_000087,PROD_000043,STORE_000002,PROMO_000015,PAY_001295,DATE_20220905,2022-09-05,3,372.57,44.26,328.31
ORDER_001296,CUST_000081,PROD_000027,STORE_000003,PROMO_000020,PAY_001296,DATE_20210925,2021-09-25,9,7518.69,1641.33,5877.36
ORDER_001297,CUST_000106,PROD_000035,STORE_000005,PROMO_000017,PAY_001297,DATE_20230312,2023-03-12,7,2206.26,223.94,1982.32
ORDER_001298,CUST_000062,PROD_000046,STORE_000007,PROMO_000002,PAY_001298,DATE_20240627,2024-06-27,10,9263.2,1866.53,7396.67
ORDER_001299,CUST_000197,PROD_000020,STORE_000019,PROMO_000016,PAY_001299,DATE_20220410,2022-04-10,9,4338.18,961.77,3376.41
ORDER_001300,CUST_000116,PROD_000015,STORE_000004,PROMO_000017,PAY_001300,DATE_20220115,2022-01-15,8,6701.36,3003.55,3697.81
ORDER_001301,CUST_000186,PROD_000030,STORE_000020,PROMO_000005,PAY_001301,DATE_20241215,2024-12-15,1,288.94,122.28,166.66
ORDER_001302,CUST_000005,PROD_000037,STORE_000007,PROMO_000013,PAY_001302,DATE_20230904,2023-09-04,9,8338.59,953.1,7385.49
ORDER_001303,CUST_000002,PROD_000009,STORE_000003,PROMO_000003,PAY_001303,DATE_20200330,2020-03-30,5,704.95,226.78,478.17
ORDER_001304,CUST_000081,PROD_000047,STORE_000008,PROMO_000015,PAY_001304,DATE_20210717,2021-07-17,1,921.56,328.26,593.3
ORDER_001305,CUST_000131,PROD_000018,STORE_000015,PROMO_000020,PAY_001305,DATE_20201031,2020-10-31,9,7069.77,867.46,6202.31
ORDER_001306,CUST_000010,PROD_000044,STORE_000002,PROMO_000009,PAY_001306,DATE_20231023,2023-10-23,8,6308.48,1831.98,4476.5
ORDER_001307,CUST_000036,PROD_000013,STORE_000007,PROMO_000011,PAY_001307,DATE_20210306,2021-03-06,5,2138.3,881.62,1256.68
ORDER_001308,CUST_000064,PROD_000044,STORE_000012,PROMO_000007,PAY_001308,DATE_20200115,2020-01-15,4,1408.92,311.51,1097.41
ORDER_001309,CUST_000024,PROD_000044,STORE_000019,PROMO_000005,PAY_001309,DATE_20201116,2020-11-16,10,7885.6,3337.19,4548.41
ORDER_001310,CUST_000056,PROD_000044,STORE_000020,PROMO_000020,PAY_001310,DATE_20201017,2020-10-17,2,1201.22,262.23,938.99
ORDER_001311,CUST_000045,PROD_000033,STORE_000005,PROMO_000010,PAY_001311,DATE_20240706,2024-07-06,8,4449.28,1600.41,2848.87
ORDER_001312,CUST_000165,PROD_000018,STORE_000013,PROMO_000007,PAY_001312,DATE_20230728,2023-07-28,5,3666.0,1612.67,2053.33
ORDER_001313,CUST_000098,PROD_000023,STORE_000004,PROMO_000010,PAY_001313,DATE_20210108,2021-01-08,2,536.32,192.91,343.41
ORDER_001314,CUST_000090,PROD_000018,STORE_000006,PROMO_000006,PAY_001314,DATE_20240820,2024-08-20,7,5498.71,2187.94,3310.77
ORDER_001315,CUST_000198,PROD_000001,STORE_000003,PROMO_000006,PAY_001315,DATE_20210705,2021-07-05,4,3519.72,1223.45,2296.27
ORDER_001316,CUST_000014,PROD_000010,STORE_000002,PROMO_000020,PAY_001316,DATE_20200814,2020-08-14,5,3933.85,858.76,3075.09
ORDER_001317,CUST_000139,PROD_000009,STORE_000017,PROMO_000015,PAY_001317,DATE_20240429,2024-04-29,10,1409.9,502.21,907.69
ORDER_001318,CUST_000129,PROD_000036,STORE_000008,PROMO_000016,PAY_001318,DATE_20230911,2023-09-11,4,2681.04,1335.96,1345.08
ORDER_001319,CUST_000173,PROD_000040,STORE_000003,PROMO_000016,PAY_001319,DATE_20210206,2021-02-06,7,6434.89,1426.62,5008.27
ORDER_001320,CUST_000148,PROD_000016,STORE_000006,PROMO_000015,PAY_001320,DATE_20231022,2023-10-22,9,4417.02,1723.08,2693.94
ORDER_001321,CUST_000111,PROD_000043,STORE_000015,PROMO_000005,PAY_001321,DATE_20210116,2021-01-16,5,933.9,306.6,627.3
ORDER_001322,CUST_000034,PROD_000046,STORE_000014,PROMO_000020,PAY_001322,DATE_20200718,2020-07-18,6,4333.44,945.99,3387.45
ORDER_001323,CUST_000147,PROD_000004,STORE_000018,PROMO_000013,PAY_001323,DATE_20230716,2023-07-16,1,964.72,432.29,532.43
ORDER_001324,CUST_000022,PROD_000023,STORE_000011,PROMO_000015,PAY_001324,DATE_20220518,2022-05-18,7,4625.6,1647.64,2977.96
ORDER_001325,CUST_000196,PROD_000050,STORE_000020,PROMO_000019,PAY_001325,DATE_20210903,2021-09-03,3,882.12,292.33,589.79
ORDER_001326,CUST_000051,PROD_000022,STORE_000015,PROMO_000008,PAY_001326,DATE_20210702,2021-07-02,8,1029.52,216.1,813.42
ORDER_001327,CUST_000051,PROD_000009,STORE_000003,PROMO_000005,PAY_001327,DATE_20221103,2022-11-03,9,1998.81,875.08,1123.73
ORDER_001328,CUST_000019,PROD_000004,STORE_000004,PROMO_000013,PAY_001328,DATE_20200311,2020-03-11,5,2662.0,304.27,2357.73
ORDER_001329,CUST_000176,PROD_000031,STORE_000003,PROMO_000010,PAY_001329,DATE_20230518,2023-05-18,10,9062.8,1348.54,7714.26
ORDER_001330,CUST_000172,PROD_000003,STORE_000002,PROMO_000014,PAY_001330,DATE_20241001,2024-10-01,7,941.5,469.71,471.79
ORDER_001331,CUST_000090,PROD_000007,STORE_000014,PROMO_000002,PAY_001331,DATE_20210702,2021-07-02,4,2539.16,511.64,2027.52
ORDER_001332,CUST_000153,PROD_000003,STORE_000004,PROMO_000005,PAY_001332,DATE_20220322,2022-03-22,1,663.15,290.33,372.82
ORDER_001333,CUST_000090,PROD_000032,STORE_000015,PROMO_000020,PAY_001333,DATE_20220823,2022-08-23,10,7734.1,3705.41,4028.69
ORDER_001334,CUST_000038,PROD_000026,STORE_000006,PROMO_000010,PAY_001334,DATE_20241018,2024-10-18,8,1768.16,303.24,1464.92
ORDER_001335,CUST_000052,PROD_000048,STORE_000013,PROMO_000010,PAY_001335,DATE_20220726,2022-07-26,6,4021.32,689.66,3331.66
ORDER_001336,CUST_000029,PROD_000042,STORE_000012,PROMO_000008,PAY_001336,DATE_20201123,2020-11-23,1,357.63,75.07,282.56
ORDER_001337,CUST_000038,PROD_000047,STORE_000014,PROMO_000006,PAY_001337,DATE_20200206,2020-02-06,5,2184.9,869.37,1315.53
ORDER_001338,CUST_000178,PROD_000028,STORE_000016,PROMO_000017,PAY_001338,DATE_20240427,2024-04-27,2,1342.36,601.65,740.71
ORDER_001339,CUST_000121,PROD_000044,STORE_000003,PROMO_000010,PAY_001339,DATE_20200424,2020-04-24,1,352.23,126.7,225.53
ORDER_001340,CUST_000190,PROD_000021,STORE_000006,PROMO_000002,PAY_001340,DATE_20220429,2022-04-29,9,5391.72,1086.43,4305.29
ORDER_001341,CUST_000140,PROD_000017,STORE_000001,PROMO_000008,PAY_001341,DATE_20240921,2024-09-21,9,2452.95,514.87,1938.08
ORDER_001342,CUST_000124,PROD_000005,STORE_000016,PROMO_000010,PAY_001342,DATE_20200425,2020-04-25,10,4050.0,602.64,3447.36
ORDER_001343,CUST_000097,PROD_000027,STORE_000008,PROMO_000012,PAY_001343,DATE_20220703,2022-07-03,10,8354.1,2549.67,5804.43
ORDER_001344,CUST_000044,PROD_000010,STORE_000005,PROMO_000016,PAY_001344,DATE_20220827,2022-08-27,1,809.42,403.33,406.09
ORDER_001345,CUST_000179,PROD_000016,STORE_000016,PROMO_000010,PAY_001345,DATE_20230117,2023-01-17,10,4907.8,730.28,4177.52
ORDER_001346,CUST_000120,PROD_000043,STORE_000015,PROMO_000012,PAY_001346,DATE_20230509,2023-05-09,1,970.7,296.26,674.44
ORDER_001347,CUST_000170,PROD_000038,STORE_000019,PROMO_000006,PAY_001347,DATE_20220923,2022-09-23,5,3696.0,1470.64,2225.36
ORDER_001348,CUST_000005,PROD_000023,STORE_000014,PROMO_000015,PAY_001348,DATE_20220805,2022-08-05,5,3304.0,1445.5,1858.5
ORDER_001349,CUST_000098,PROD_000033,STORE_000019,PROMO_000018,PAY_001349,DATE_20230101,2023-01-01,9,176.13,21.35,154.78
ORDER_001350,CUST_000125,PROD_000003,STORE_000001,PROMO_000004,PAY_001350,DATE_20220318,2022-03-18,10,5373.8,2621.88,2751.92
ORDER_001351,CUST_000051,PROD_000044,STORE_000007,PROMO_000013,PAY_001351,DATE_20240510,2024-05-10,9,3170.07,1221.11,1948.96
ORDER_001352,CUST_000183,PROD_000030,STORE_000008,PROMO_000019,PAY_001352,DATE_20220623,2022-06-23,1,218.52,21.39,197.13
ORDER_001353,CUST_000136,PROD_000028,STORE_000015,PROMO_000008,PAY_001353,DATE_20221211,2022-12-11,5,2668.25,938.16,1730.09
ORDER_001354,CUST_000101,PROD_000011,STORE_000008,PROMO_000010,PAY_001354,DATE_20230618,2023-06-18,3,190.89,32.74,158.15
ORDER_001355,CUST_000176,PROD_000023,STORE_000015,PROMO_000008,PAY_001355,DATE_20240327,2024-03-27,6,1939.26,407.05,1532.21
ORDER_001356,CUST_000061,PROD_000019,STORE_000009,PROMO_000014,PAY_001356,DATE_20200424,2020-04-24,9,611.1,277.44,333.66
ORDER_001357,CUST_000161,PROD_000019,STORE_000003,PROMO_000013,PAY_001357,DATE_20200129,2020-01-29,5,3691.9,1252.66,2439.24
ORDER_001358,CUST_000143,PROD_000032,STORE_000006,PROMO_000018,PAY_001358,DATE_20210702,2021-07-02,5,3867.05,1449.76,2417.29
ORDER_001359,CUST_000088,PROD_000002,STORE_000001,PROMO_000018,PAY_001359,DATE_20220920,2022-09-20,7,4001.76,206.09,3795.67
ORDER_001360,CUST_000187,PROD_000010,STORE_000019,PROMO_000018,PAY_001360,DATE_20210727,2021-07-27,7,5665.94,686.71,4979.23
ORDER_001361,CUST_000062,PROD_000003,STORE_000018,PROMO_000003,PAY_001361,DATE_20241201,2024-12-01,10,9782.0,3146.87,6635.13
ORDER_001362,CUST_000080,PROD_000037,STORE_000009,PROMO_000005,PAY_001362,DATE_20200520,2020-05-20,10,7519.8,2329.63,5190.17
ORDER_001363,CUST_000139,PROD_000029,STORE_000004,PROMO_000015,PAY_001363,DATE_20240227,2024-02-27,3,428.85,167.29,261.56
ORDER_001364,CUST_000149,PROD_000027,STORE_000014,PROMO_000011,PAY_001364,DATE_20230721,2023-07-21,9,7518.69,3099.96,4418.73
ORDER_001365,CUST_000080,PROD_000022,STORE_000015,PROMO_000008,PAY_001365,DATE_20230909,2023-09-09,9,5387.13,1130.76,4256.37
ORDER_001366,CUST_000198,PROD_000039,STORE_000019,PROMO_000010,PAY_001366,DATE_20210511,2021-05-11,3,351.03,163.72,187.31
ORDER_001367,CUST_000018,PROD_000048,STORE_000005,PROMO_000016,PAY_001367,DATE_20210630,2021-06-30,9,2996.28,1493.05,1503.23
ORDER_001368,CUST_000082,PROD_000043,STORE_000020,PROMO_000015,PAY_001368,DATE_20210517,2021-05-17,3,560.34,245.15,315.19
ORDER_001369,CUST_000106,PROD_000047,STORE_000011,PROMO_000019,PAY_001369,DATE_20231009,2023-10-09,7,4388.44,429.63,3958.81
ORDER_001370,CUST_000191,PROD_000028,STORE_000012,PROMO_000008,PAY_001370,DATE_20211201,2021-12-01,5,4045.15,849.08,3196.07
ORDER_001371,CUST_000028,PROD_000010,STORE_000002,PROMO_000010,PAY_001371,DATE_20240909,2024-09-09,3,2428.26,1132.54,1295.72
ORDER_001372,CUST_000196,PROD_000003,STORE_000010,PROMO_000016,PAY_001372,DATE_20221031,2022-10-31,10,6631.5,1470.2,5161.3
ORDER_001373,CUST_000146,PROD_000004,STORE_000007,PROMO_000019,PAY_001373,DATE_20221016,2022-10-16,10,9647.2,3197.08,6450.12
ORDER_001374,CUST_000060,PROD_000049,STORE_000018,PROMO_000016,PAY_001374,DATE_20241218,2024-12-18,4,3763.84,834.44,2929.4
ORDER_001375,CUST_000021,PROD_000019,STORE_000005,PROMO_000012,PAY_001375,DATE_20240820,2024-08-20,8,1804.16,831.54,972.62
ORDER_001376,CUST_000155,PROD_000050,STORE_000011,PROMO_000004,PAY_001376,DATE_20231103,2023-11-03,8,4419.68,1287.45,3132.23
ORDER_001377,CUST_000100,PROD_000031,STORE_000015,PROMO_000008,PAY_001377,DATE_20240520,2024-05-20,8,811.04,296.68,514.36
ORDER_001378,CUST_000042,PROD_000043,STORE_000009,PROMO_000005,PAY_001378,DATE_20200328,2020-03-28,4,3882.8,1202.89,2679.91
ORDER_001379,CUST_000105,PROD_000017,STORE_000010,PROMO_000019,PAY_001379,DATE_20220320,2022-03-20,1,385.18,107.27,277.91
ORDER_001380,CUST_000057,PROD_000028,STORE_000015,PROMO_000017,PAY_001380,DATE_20240508,2024-05-08,4,3936.04,1401.62,2534.42
ORDER_001381,CUST_000046,PROD_000046,STORE_000004,PROMO_000012,PAY_001381,DATE_20230417,2023-04-17,8,7410.56,2764.88,4645.68
ORDER_001382,CUST_000118,PROD_000034,STORE_000020,PROMO_000002,PAY_001382,DATE_20240806,2024-08-06,4,1502.08,302.67,1199.41
ORDER_001383,CUST_000199,PROD_000007,STORE_000016,PROMO_000020,PAY_001383,DATE_20220128,2022-01-28,1,80.28,38.46,41.82
ORDER_001384,CUST_000101,PROD_000050,STORE_000010,PROMO_000012,PAY_001384,DATE_20240605,2024-06-05,10,104.0,47.93,56.07
ORDER_001385,CUST_000028,PROD_000030,STORE_000009,PROMO_000017,PAY_001385,DATE_20241108,2024-11-08,8,2795.6,283.75,2511.85
ORDER_001386,CUST_000063,PROD_000019,STORE_000011,PROMO_000001,PAY_001386,DATE_20200422,2020-04-22,9,2029.68,739.21,1290.47
ORDER_001387,CUST_000143,PROD_000049,STORE_000017,PROMO_000018,PAY_001387,DATE_20200123,2020-01-23,7,6586.72,798.31,5788.41
ORDER_001388,CUST_000075,PROD_000026,STORE_000020,PROMO_000003,PAY_001388,DATE_20200602,2020-06-02,8,2180.4,701.43,1478.97
ORDER_001389,CUST_000199,PROD_000028,STORE_000013,PROMO_000018,PAY_001389,DATE_20211215,2021-12-15,5,4045.15,736.62,3308.53
ORDER_001390,CUST_000109,PROD_000031,STORE_000016,PROMO_000001,PAY_001390,DATE_20220422,2022-04-22,5,4531.4,1650.34,2881.06
ORDER_001391,CUST_000037,PROD_000022,STORE_000015,PROMO_000008,PAY_001391,DATE_20201121,2020-11-21,8,7131.04,2550.06,4580.98
ORDER_001392,CUST_000185,PROD_000028,STORE_000002,PROMO_000008,PAY_001392,DATE_20200520,2020-05-20,9,8856.09,3113.8,5742.29
ORDER_001393,CUST_000200,PROD_000041,STORE_000015,PROMO_000002,PAY_001393,DATE_20220216,2022-02-16,10,4044.8,815.03,3229.77
ORDER_001394,CUST_000106,PROD_000036,STORE_000013,PROMO_000014,PAY_001394,DATE_20230902,2023-09-02,6,4021.56,923.75,3097.81
ORDER_001395,CUST_000046,PROD_000049,STORE_000016,PROMO_000008,PAY_001395,DATE_20220326,2022-03-26,8,7527.68,2691.9,4835.78
ORDER_001396,CUST_000024,PROD_000038,STORE_000020,PROMO_000015,PAY_001396,DATE_20220315,2022-03-15,5,3696.0,439.08,3256.92
ORDER_001397,CUST_000184,PROD_000004,STORE_000006,PROMO_000014,PAY_001397,DATE_20241013,2024-10-13,2,1859.24,427.07,1432.17
ORDER_001398,CUST_000181,PROD_000012,STORE_000007,PROMO_000019,PAY_001398,DATE_20230910,2023-09-10,8,3268.8,1401.66,1867.14
ORDER_001399,CUST_000135,PROD_000011,STORE_000012,PROMO_000020,PAY_001399,DATE_20200925,2020-09-25,7,2918.93,358.15,2560.78
ORDER_001400,CUST_000141,PROD_000008,STORE_000006,PROMO_000008,PAY_001400,DATE_20200303,2020-03-03,7,6027.28,2155.36,3871.92
ORDER_001401,CUST_000086,PROD_000042,STORE_000014,PROMO_000015,PAY_001401,DATE_20230823,2023-08-23,10,5143.1,2006.32,3136.78
ORDER_001402,CUST_000038,PROD_000022,STORE_000012,PROMO_000016,PAY_001402,DATE_20201013,2020-10-13,3,386.07,192.38,193.69
ORDER_001403,CUST_000079,PROD_000021,STORE_000019,PROMO_000013,PAY_001403,DATE_20231214,2023-12-14,5,969.85,109.4,860.45
ORDER_001404,CUST_000161,PROD_000049,STORE_000009,PROMO_000001,PAY_001404,DATE_20220108,2022-01-08,3,2711.34,550.67,2160.67
ORDER_001405,CUST_000052,PROD_000015,STORE_000011,PROMO_000003,PAY_001405,DATE_20210215,2021-02-15,1,969.31,418.16,551.15
ORDER_001406,CUST_000118,PROD_000013,STORE_000003,PROMO_000002,PAY_001406,DATE_20200612,2020-06-12,8,3421.28,689.39,2731.89
