PaymentMethodID,PaymentType,Provider
PAY_004151,credit card,Amex
PAY_004152,Mobile Payment,PayPal
PAY_004153,Mobile Payment,Maestro
PAY_004154,Cash,Maestro
PAY_004155,debit card,PayPal
PAY_004156,Mobile Payment,Amex
PAY_004157,debit card,MasterCard
PAY_004158,Mobile Payment,Maestro
PAY_004159,credit card,Visa
PAY_004160,Cash,PayPal
PAY_004161,debit card,Maestro
PAY_004162,credit card,PayPal
PAY_004163,Mobile Payment,MasterCard
PAY_004164,Cash,MasterCard
PAY_004165,credit card,Visa
PAY_004166,debit card,MasterCard
PAY_004167,Mobile Payment,Visa
PAY_004168,Cash,Amex
PAY_004169,Mobile Payment,Maestro
PAY_004170,Cash,Maestro
PAY_004171,Cash,Amex
PAY_004172,credit card,Visa
PAY_004173,Cash,Maestro
PAY_004174,Mobile Payment,PayPal
PAY_004175,Cash,Maestro
PAY_004176,credit card,MasterCard
PAY_004177,credit card,Visa
PAY_004178,Cash,PayPal
PAY_004179,Mobile Payment,Amex
PAY_004180,debit card,MasterCard
PAY_004181,Mobile Payment,Visa
PAY_004182,debit card,PayPal
PAY_004183,credit card,PayPal
PAY_004184,Cash,Maestro
PAY_004185,credit card,PayPal
PAY_004186,credit card,PayPal
PAY_004187,Cash,MasterCard
PAY_004188,Cash,MasterCard
PAY_004189,Mobile Payment,Visa
PAY_004190,debit card,Visa
PAY_004191,Mobile Payment,PayPal
PAY_004192,debit card,Visa
PAY_004193,debit card,MasterCard
PAY_004194,Cash,Amex
PAY_004195,credit card,Maestro
PAY_004196,debit card,Amex
PAY_004197,debit card,MasterCard
PAY_004198,Mobile Payment,Visa
PAY_004199,Cash,Amex
PAY_004200,Cash,MasterCard
PAY_004201,Cash,MasterCard
PAY_004202,debit card,PayPal
PAY_004203,Cash,Visa
PAY_004204,credit card,PayPal
PAY_004205,Cash,Maestro
PAY_004206,Mobile Payment,MasterCard
PAY_004207,credit card,MasterCard
PAY_004208,credit card,Visa
PAY_004209,debit card,MasterCard
PAY_004210,credit card,MasterCard
PAY_004211,Cash,Maestro
PAY_004212,credit card,PayPal
PAY_004213,debit card,Amex
PAY_004214,Cash,MasterCard
PAY_004215,Cash,MasterCard
PAY_004216,Cash,Visa
PAY_004217,Cash,PayPal
PAY_004218,Mobile Payment,PayPal
PAY_004219,Mobile Payment,MasterCard
PAY_004220,Cash,Amex
PAY_004221,debit card,MasterCard
PAY_004222,debit card,PayPal
PAY_004223,debit card,MasterCard
PAY_004224,Mobile Payment,Maestro
PAY_004225,Mobile Payment,Visa
PAY_004226,Cash,Maestro
PAY_004227,Cash,Visa
PAY_004228,credit card,MasterCard
PAY_004229,Cash,Amex
PAY_004230,credit card,PayPal
PAY_004231,Mobile Payment,Amex
PAY_004232,Mobile Payment,Visa
PAY_004233,debit card,PayPal
PAY_004234,Mobile Payment,PayPal
PAY_004235,credit card,Maestro
PAY_004236,Mobile Payment,Maestro
PAY_004237,credit card,Amex
PAY_004238,Cash,Visa
PAY_004239,debit card,MasterCard
PAY_004240,Mobile Payment,Visa
PAY_004241,debit card,Maestro
PAY_004242,Mobile Payment,Visa
PAY_004243,debit card,PayPal
PAY_004244,Cash,Visa
PAY_004245,Cash,MasterCard
PAY_004246,debit card,PayPal
PAY_004247,credit card,PayPal
PAY_004248,credit card,Maestro
PAY_004249,Cash,PayPal
PAY_004250,credit card,MasterCard
PAY_004251,Cash,Maestro
PAY_004252,debit card,Visa
PAY_004253,debit card,MasterCard
PAY_004254,credit card,Visa
PAY_004255,Cash,Visa
PAY_004256,Mobile Payment,Amex
PAY_004257,Cash,Visa
PAY_004258,Cash,MasterCard
PAY_004259,Cash,Visa
PAY_004260,debit card,MasterCard
PAY_004261,credit card,Amex
PAY_004262,credit card,PayPal
PAY_004263,debit card,Maestro
PAY_004264,debit card,Amex
PAY_004265,credit card,MasterCard
PAY_004266,Mobile Payment,Amex
PAY_004267,credit card,PayPal
PAY_004268,Mobile Payment,Maestro
PAY_004269,credit card,Visa
PAY_004270,credit card,Visa
PAY_004271,debit card,Maestro
PAY_004272,Mobile Payment,Visa
PAY_004273,debit card,MasterCard
PAY_004274,debit card,Amex
PAY_004275,Mobile Payment,Amex
PAY_004276,debit card,Amex
PAY_004277,credit card,Maestro
PAY_004278,Cash,Visa
PAY_004279,Cash,MasterCard
PAY_004280,Mobile Payment,MasterCard
PAY_004281,Mobile Payment,Visa
PAY_004282,debit card,PayPal
PAY_004283,Mobile Payment,Visa
PAY_004284,Cash,MasterCard
PAY_004285,credit card,Amex
PAY_004286,debit card,Maestro
PAY_004287,Cash,Maestro
PAY_004288,credit card,Amex
PAY_004289,debit card,MasterCard
PAY_004290,Cash,Amex
PAY_004291,debit card,Amex
PAY_004292,Cash,Amex
PAY_004293,debit card,PayPal
PAY_004294,Cash,PayPal
PAY_004295,Cash,Visa
PAY_004296,debit card,Amex
PAY_004297,Mobile Payment,Visa
PAY_004298,Mobile Payment,Amex
PAY_004299,credit card,Amex
PAY_004300,debit card,Maestro
PAY_004301,debit card,Visa
PAY_004302,credit card,MasterCard
PAY_004303,credit card,PayPal
PAY_004304,Cash,Amex
PAY_004305,Mobile Payment,Amex
PAY_004306,Mobile Payment,MasterCard
PAY_004307,credit card,Amex
PAY_004308,credit card,PayPal
PAY_004309,Cash,Maestro
PAY_004310,debit card,PayPal
PAY_004311,Mobile Payment,Visa
PAY_004312,credit card,Maestro
PAY_004313,credit card,Amex
PAY_004314,credit card,Visa
PAY_004315,debit card,Visa
PAY_004316,credit card,MasterCard
PAY_004317,debit card,MasterCard
PAY_004318,debit card,PayPal
PAY_004319,credit card,PayPal
PAY_004320,debit card,Maestro
PAY_004321,Mobile Payment,Amex
PAY_004322,Mobile Payment,MasterCard
PAY_004323,credit card,PayPal
PAY_004324,credit card,PayPal
PAY_004325,Mobile Payment,Visa
PAY_004326,Mobile Payment,PayPal
PAY_004327,debit card,PayPal
PAY_004328,credit card,PayPal
PAY_004329,credit card,Maestro
PAY_004330,Mobile Payment,Visa
PAY_004331,debit card,Amex
PAY_004332,Cash,MasterCard
PAY_004333,Cash,PayPal
PAY_004334,credit card,PayPal
PAY_004335,credit card,Visa
PAY_004336,Mobile Payment,PayPal
PAY_004337,credit card,Visa
PAY_004338,Cash,Visa
PAY_004339,Cash,PayPal
PAY_004340,debit card,MasterCard
PAY_004341,credit card,Amex
PAY_004342,credit card,PayPal
PAY_004343,credit card,Visa
PAY_004344,Mobile Payment,Amex
PAY_004345,Mobile Payment,MasterCard
PAY_004346,Cash,PayPal
PAY_004347,credit card,PayPal
PAY_004348,Cash,Visa
PAY_004349,credit card,MasterCard
PAY_004350,Cash,Maestro
PAY_004351,Cash,PayPal
PAY_004352,debit card,Visa
PAY_004353,credit card,MasterCard
PAY_004354,credit card,PayPal
PAY_004355,debit card,Visa
PAY_004356,Mobile Payment,MasterCard
PAY_004357,credit card,Maestro
PAY_004358,Cash,Visa
PAY_004359,debit card,Maestro
PAY_004360,Mobile Payment,MasterCard
PAY_004361,credit card,Amex
PAY_004362,Cash,Amex
PAY_004363,debit card,PayPal
PAY_004364,credit card,Visa
PAY_004365,Mobile Payment,Maestro
PAY_004366,credit card,Amex
PAY_004367,Mobile Payment,Maestro
PAY_004368,credit card,Visa
PAY_004369,debit card,Maestro
PAY_004370,credit card,MasterCard
PAY_004371,credit card,MasterCard
PAY_004372,credit card,Maestro
PAY_004373,Mobile Payment,MasterCard
PAY_004374,debit card,Visa
PAY_004375,Cash,Maestro
PAY_004376,credit card,Visa
PAY_004377,Mobile Payment,Visa
PAY_004378,debit card,Amex
PAY_004379,debit card,Visa
PAY_004380,credit card,Visa
PAY_004381,debit card,PayPal
PAY_004382,Cash,Amex
PAY_004383,Cash,PayPal
PAY_004384,credit card,PayPal
PAY_004385,Mobile Payment,Maestro
PAY_004386,credit card,Visa
PAY_004387,Cash,PayPal
PAY_004388,Mobile Payment,Visa
PAY_004389,credit card,Visa
PAY_004390,debit card,Amex
PAY_004391,credit card,Visa
PAY_004392,credit card,MasterCard
PAY_004393,debit card,MasterCard
PAY_004394,debit card,Maestro
PAY_004395,debit card,Maestro
PAY_004396,credit card,MasterCard
PAY_004397,Mobile Payment,MasterCard
PAY_004398,debit card,Amex
PAY_004399,Mobile Payment,Visa
PAY_004400,debit card,Maestro
PAY_004401,Cash,Maestro
PAY_004402,debit card,Visa
PAY_004403,debit card,Visa
PAY_004404,debit card,Visa
PAY_004405,Mobile Payment,Visa
PAY_004406,Cash,Visa
PAY_004407,debit card,MasterCard
PAY_004408,Mobile Payment,Visa
PAY_004409,Cash,Maestro
PAY_004410,credit card,Amex
PAY_004411,Mobile Payment,Maestro
PAY_004412,debit card,MasterCard
PAY_004413,debit card,Maestro
PAY_004414,debit card,Amex
PAY_004415,debit card,Visa
PAY_004416,debit card,Maestro
PAY_004417,Cash,Maestro
PAY_004418,Cash,Amex
PAY_004419,Mobile Payment,Amex
PAY_004420,Mobile Payment,MasterCard
PAY_004421,credit card,Maestro
PAY_004422,Cash,Maestro
PAY_004423,Mobile Payment,Visa
PAY_004424,Mobile Payment,Visa
PAY_004425,credit card,PayPal
PAY_004426,Mobile Payment,Amex
PAY_004427,credit card,MasterCard
PAY_004428,Cash,Visa
PAY_004429,Cash,Amex
PAY_004430,debit card,Maestro
PAY_004431,credit card,Amex
PAY_004432,credit card,Amex
PAY_004433,credit card,Amex
PAY_004434,Mobile Payment,Maestro
PAY_004435,debit card,MasterCard
PAY_004436,Cash,MasterCard
PAY_004437,Cash,PayPal
PAY_004438,debit card,MasterCard
PAY_004439,Cash,Amex
PAY_004440,debit card,Maestro
PAY_004441,debit card,PayPal
PAY_004442,Cash,PayPal
PAY_004443,Cash,Maestro
PAY_004444,Mobile Payment,MasterCard
PAY_004445,Cash,Amex
PAY_004446,Cash,MasterCard
PAY_004447,debit card,PayPal
PAY_004448,Mobile Payment,Maestro
PAY_004449,debit card,MasterCard
PAY_004450,Cash,MasterCard
PAY_004451,credit card,Maestro
PAY_004452,Mobile Payment,Amex
PAY_004453,Cash,Visa
PAY_004454,Cash,MasterCard
PAY_004455,credit card,Maestro
PAY_004456,Cash,Amex
PAY_004457,Mobile Payment,MasterCard
PAY_004458,debit card,Visa
PAY_004459,Mobile Payment,Amex
PAY_004460,debit card,Amex
PAY_004461,debit card,MasterCard
PAY_004462,credit card,PayPal
PAY_004463,credit card,Visa
PAY_004464,debit card,Visa
PAY_004465,Mobile Payment,Maestro
PAY_004466,Mobile Payment,Amex
PAY_004467,debit card,Visa
PAY_004468,debit card,Visa
PAY_004469,Cash,PayPal
PAY_004470,credit card,Amex
PAY_004471,credit card,PayPal
PAY_004472,Mobile Payment,Maestro
PAY_004473,debit card,PayPal
PAY_004474,credit card,PayPal
PAY_004475,Cash,MasterCard
PAY_004476,Cash,Amex
PAY_004477,Cash,Visa
PAY_004478,credit card,MasterCard
PAY_004479,Mobile Payment,Maestro
PAY_004480,credit card,PayPal
PAY_004481,credit card,MasterCard
PAY_004482,credit card,Visa
PAY_004483,Cash,Maestro
PAY_004484,debit card,Visa
PAY_004485,Cash,MasterCard
PAY_004486,Mobile Payment,Visa
PAY_004487,Cash,MasterCard
PAY_004488,Mobile Payment,PayPal
PAY_004489,debit card,Visa
PAY_004490,Mobile Payment,Visa
PAY_004491,debit card,Amex
PAY_004492,Mobile Payment,PayPal
PAY_004493,debit card,PayPal
PAY_004494,debit card,Maestro
PAY_004495,debit card,MasterCard
PAY_004496,Cash,Maestro
PAY_004497,Mobile Payment,Amex
PAY_004498,Mobile Payment,Amex
PAY_004499,Mobile Payment,PayPal
PAY_004500,credit card,Amex
PAY_004501,Cash,Maestro
PAY_004502,debit card,MasterCard
PAY_004503,debit card,Amex
PAY_004504,Cash,Maestro
PAY_004505,credit card,PayPal
PAY_004506,credit card,Maestro
PAY_004507,debit card,Visa
PAY_004508,Mobile Payment,Visa
PAY_004509,Cash,Amex
PAY_004510,Cash,Maestro
PAY_004511,debit card,PayPal
PAY_004512,credit card,PayPal
PAY_004513,Mobile Payment,Amex
PAY_004514,Cash,Amex
PAY_004515,Mobile Payment,Visa
PAY_004516,credit card,Amex
PAY_004517,Mobile Payment,Amex
PAY_004518,Cash,Amex
PAY_004519,debit card,Amex
PAY_004520,credit card,MasterCard
PAY_004521,credit card,MasterCard
PAY_004522,Mobile Payment,PayPal
PAY_004523,debit card,PayPal
PAY_004524,Mobile Payment,MasterCard
PAY_004525,Mobile Payment,PayPal
PAY_004526,credit card,MasterCard
PAY_004527,credit card,Amex
PAY_004528,Cash,Amex
PAY_004529,credit card,Amex
PAY_004530,Cash,Visa
PAY_004531,debit card,MasterCard
PAY_004532,Mobile Payment,Maestro
PAY_004533,credit card,PayPal
PAY_004534,credit card,PayPal
PAY_004535,debit card,Amex
PAY_004536,Mobile Payment,Maestro
PAY_004537,credit card,Visa
PAY_004538,Mobile Payment,Visa
PAY_004539,credit card,Amex
PAY_004540,Cash,Visa
PAY_004541,Cash,PayPal
PAY_004542,credit card,Amex
PAY_004543,Cash,Visa
PAY_004544,Mobile Payment,MasterCard
PAY_004545,Mobile Payment,Amex
PAY_004546,debit card,Visa
PAY_004547,credit card,Visa
PAY_004548,Cash,Visa
PAY_004549,Mobile Payment,Amex
PAY_004550,Cash,Visa
PAY_004551,debit card,Maestro
PAY_004552,Mobile Payment,MasterCard
PAY_004553,credit card,Amex
PAY_004554,credit card,Visa
PAY_004555,credit card,Maestro
PAY_004556,Mobile Payment,PayPal
PAY_004557,Cash,PayPal
PAY_004558,Mobile Payment,MasterCard
PAY_004559,Mobile Payment,MasterCard
PAY_004560,Cash,Visa
PAY_004561,Mobile Payment,PayPal
PAY_004562,credit card,Amex
PAY_004563,debit card,Maestro
PAY_004564,Cash,Visa
PAY_004565,credit card,PayPal
PAY_004566,credit card,Maestro
PAY_004567,credit card,Maestro
PAY_004568,Mobile Payment,Amex
PAY_004569,debit card,MasterCard
PAY_004570,debit card,Amex
PAY_004571,Mobile Payment,Visa
PAY_004572,credit card,Amex
PAY_004573,credit card,PayPal
PAY_004574,Cash,PayPal
PAY_004575,credit card,PayPal
PAY_004576,Cash,Maestro
PAY_004577,debit card,MasterCard
PAY_004578,debit card,MasterCard
PAY_004579,debit card,Visa
PAY_004580,Cash,Visa
PAY_004581,credit card,Maestro
PAY_004582,Mobile Payment,Amex
PAY_004583,Mobile Payment,PayPal
PAY_004584,credit card,MasterCard
PAY_004585,credit card,Visa
PAY_004586,credit card,Visa
PAY_004587,Cash,Amex
PAY_004588,Cash,PayPal
PAY_004589,Mobile Payment,MasterCard
PAY_004590,credit card,Amex
PAY_004591,credit card,Amex
PAY_004592,Mobile Payment,Visa
PAY_004593,Mobile Payment,Visa
PAY_004594,Mobile Payment,PayPal
PAY_004595,Mobile Payment,PayPal
PAY_004596,Mobile Payment,PayPal
PAY_004597,credit card,Visa
PAY_004598,Mobile Payment,Amex
PAY_004599,credit card,MasterCard
PAY_004600,Cash,MasterCard
PAY_004601,Cash,Visa
PAY_004602,Mobile Payment,Visa
PAY_004603,Mobile Payment,Amex
PAY_004604,credit card,Visa
PAY_004605,Cash,Amex
PAY_004606,debit card,Amex
PAY_004607,Cash,MasterCard
PAY_004608,Cash,Amex
PAY_004609,credit card,Visa
PAY_004610,credit card,Amex
PAY_004611,Cash,Amex
PAY_004612,Cash,Amex
PAY_004613,debit card,Visa
PAY_004614,Mobile Payment,Amex
PAY_004615,debit card,PayPal
PAY_004616,credit card,MasterCard
PAY_004617,Mobile Payment,PayPal
PAY_004618,credit card,Visa
PAY_004619,Cash,PayPal
PAY_004620,debit card,PayPal
PAY_004621,Mobile Payment,PayPal
PAY_004622,Mobile Payment,Amex
PAY_004623,credit card,Maestro
PAY_004624,credit card,PayPal
PAY_004625,Cash,Amex
PAY_004626,credit card,MasterCard
PAY_004627,Cash,Visa
PAY_004628,Mobile Payment,PayPal
PAY_004629,Cash,PayPal
PAY_004630,debit card,Visa
PAY_004631,credit card,Maestro
PAY_004632,Cash,MasterCard
PAY_004633,Mobile Payment,Amex
PAY_004634,credit card,Maestro
PAY_004635,credit card,MasterCard
PAY_004636,Cash,PayPal
PAY_004637,debit card,Maestro
PAY_004638,Cash,Visa
PAY_004639,credit card,Amex
PAY_004640,Mobile Payment,MasterCard
PAY_004641,credit card,Amex
PAY_004642,credit card,MasterCard
PAY_004643,Cash,Visa
PAY_004644,debit card,Amex
PAY_004645,Cash,Maestro
PAY_004646,Cash,PayPal
PAY_004647,debit card,Amex
PAY_004648,Cash,Maestro
PAY_004649,credit card,Maestro
PAY_004650,debit card,Amex
PAY_004651,debit card,PayPal
PAY_004652,credit card,Visa
PAY_004653,Cash,Amex
PAY_004654,debit card,Visa
PAY_004655,Mobile Payment,Maestro
PAY_004656,Cash,PayPal
PAY_004657,Cash,MasterCard
PAY_004658,credit card,Maestro
PAY_004659,Mobile Payment,PayPal
PAY_004660,debit card,MasterCard
PAY_004661,Cash,Visa
PAY_004662,Cash,MasterCard
PAY_004663,Cash,Visa
PAY_004664,credit card,PayPal
PAY_004665,debit card,Amex
PAY_004666,debit card,Amex
PAY_004667,Mobile Payment,Visa
PAY_004668,credit card,MasterCard
PAY_004669,Cash,PayPal
PAY_004670,Cash,Amex
PAY_004671,Mobile Payment,Visa
PAY_004672,Mobile Payment,PayPal
PAY_004673,Cash,Maestro
PAY_004674,Mobile Payment,Maestro
PAY_004675,Cash,Amex
PAY_004676,Mobile Payment,Maestro
PAY_004677,Cash,MasterCard
PAY_004678,Cash,Amex
PAY_004679,Mobile Payment,Maestro
PAY_004680,debit card,Visa
PAY_004681,Cash,Maestro
PAY_004682,credit card,Visa
PAY_004683,debit card,Maestro
PAY_004684,credit card,Visa
PAY_004685,Mobile Payment,Visa
PAY_004686,Mobile Payment,Amex
PAY_004687,debit card,Maestro
PAY_004688,Mobile Payment,PayPal
PAY_004689,Mobile Payment,MasterCard
PAY_004690,Mobile Payment,PayPal
PAY_004691,Cash,PayPal
PAY_004692,credit card,Maestro
PAY_004693,Cash,Maestro
PAY_004694,credit card,MasterCard
PAY_004695,debit card,MasterCard
PAY_004696,credit card,MasterCard
PAY_004697,debit card,Maestro
PAY_004698,debit card,PayPal
PAY_004699,debit card,Amex
PAY_004700,Cash,PayPal
PAY_004701,Mobile Payment,Maestro
PAY_004702,credit card,PayPal
PAY_004703,debit card,PayPal
PAY_004704,Cash,PayPal
PAY_004705,Cash,Maestro
PAY_004706,Mobile Payment,MasterCard
PAY_004707,debit card,Maestro
PAY_004708,debit card,Amex
PAY_004709,Mobile Payment,Amex
PAY_004710,Mobile Payment,Visa
PAY_004711,Mobile Payment,Visa
PAY_004712,credit card,Visa
PAY_004713,credit card,PayPal
PAY_004714,credit card,Visa
PAY_004715,credit card,MasterCard
PAY_004716,credit card,PayPal
PAY_004717,Mobile Payment,Maestro
PAY_004718,debit card,Maestro
PAY_004719,credit card,MasterCard
PAY_004720,Cash,MasterCard
PAY_004721,credit card,Maestro
PAY_004722,Cash,PayPal
PAY_004723,Mobile Payment,PayPal
PAY_004724,Mobile Payment,Maestro
PAY_004725,Cash,Maestro
PAY_004726,Mobile Payment,Amex
PAY_004727,credit card,PayPal
PAY_004728,Mobile Payment,Visa
PAY_004729,credit card,PayPal
PAY_004730,debit card,Maestro
PAY_004731,Mobile Payment,Amex
PAY_004732,credit card,PayPal
PAY_004733,credit card,Amex
PAY_004734,credit card,MasterCard
PAY_004735,debit card,MasterCard
PAY_004736,debit card,Amex
PAY_004737,debit card,Visa
PAY_004738,Mobile Payment,Amex
PAY_004739,Mobile Payment,Maestro
PAY_004740,Cash,Amex
PAY_004741,credit card,Amex
PAY_004742,debit card,MasterCard
PAY_004743,Cash,MasterCard
PAY_004744,Cash,Visa
PAY_004745,Cash,MasterCard
PAY_004746,debit card,Visa
PAY_004747,credit card,Amex
PAY_004748,debit card,Visa
PAY_004749,Mobile Payment,Maestro
PAY_004750,credit card,Visa
PAY_004751,debit card,Amex
PAY_004752,debit card,MasterCard
PAY_004753,Mobile Payment,Visa
PAY_004754,credit card,PayPal
PAY_004755,credit card,Visa
PAY_004756,debit card,PayPal
PAY_004757,credit card,Visa
PAY_004758,debit card,Visa
PAY_004759,Mobile Payment,Visa
PAY_004760,debit card,Visa
PAY_004761,Mobile Payment,MasterCard
PAY_004762,Mobile Payment,MasterCard
PAY_004763,credit card,Visa
PAY_004764,credit card,PayPal
PAY_004765,credit card,Amex
PAY_004766,Mobile Payment,Maestro
PAY_004767,debit card,MasterCard
PAY_004768,credit card,Visa
PAY_004769,debit card,Amex
PAY_004770,credit card,Maestro
PAY_004771,Cash,MasterCard
PAY_004772,Cash,PayPal
PAY_004773,credit card,Maestro
PAY_004774,debit card,Visa
PAY_004775,Cash,MasterCard
PAY_004776,Mobile Payment,Visa
PAY_004777,credit card,PayPal
PAY_004778,Cash,MasterCard
PAY_004779,Cash,Amex
PAY_004780,Cash,MasterCard
PAY_004781,Cash,Visa
PAY_004782,debit card,MasterCard
PAY_004783,Mobile Payment,Visa
PAY_004784,credit card,PayPal
PAY_004785,Mobile Payment,Maestro
PAY_004786,debit card,PayPal
PAY_004787,Mobile Payment,PayPal
PAY_004788,Mobile Payment,MasterCard
PAY_004789,Cash,Amex
PAY_004790,Cash,Maestro
PAY_004791,debit card,MasterCard
PAY_004792,debit card,MasterCard
PAY_004793,debit card,Amex
PAY_004794,Mobile Payment,Amex
PAY_004795,Cash,PayPal
PAY_004796,debit card,Maestro
PAY_004797,Cash,Maestro
PAY_004798,credit card,MasterCard
PAY_004799,debit card,MasterCard
PAY_004800,Mobile Payment,Visa
PAY_004801,debit card,Visa
PAY_004802,debit card,MasterCard
PAY_004803,credit card,Visa
PAY_004804,Cash,Visa
PAY_004805,Mobile Payment,Amex
PAY_004806,debit card,Amex
PAY_004807,Mobile Payment,Visa
PAY_004808,debit card,Visa
PAY_004809,Mobile Payment,Visa
PAY_004810,debit card,PayPal
PAY_004811,credit card,Visa
PAY_004812,Cash,Visa
PAY_004813,Cash,Amex
PAY_004814,Cash,MasterCard
PAY_004815,debit card,MasterCard
PAY_004816,Mobile Payment,MasterCard
PAY_004817,Cash,PayPal
PAY_004818,Cash,PayPal
PAY_004819,debit card,Amex
PAY_004820,credit card,MasterCard
PAY_004821,credit card,PayPal
PAY_004822,Mobile Payment,PayPal
PAY_004823,Cash,Amex
PAY_004824,credit card,MasterCard
PAY_004825,debit card,Visa
PAY_004826,Mobile Payment,PayPal
PAY_004827,Cash,Maestro
PAY_004828,debit card,Visa
PAY_004829,Mobile Payment,Amex
PAY_004830,debit card,Maestro
PAY_004831,Cash,Amex
PAY_004832,debit card,Amex
PAY_004833,debit card,Maestro
PAY_004834,Cash,MasterCard
PAY_004835,debit card,Amex
PAY_004836,Mobile Payment,PayPal
PAY_004837,Mobile Payment,MasterCard
PAY_004838,credit card,PayPal
PAY_004839,debit card,PayPal
PAY_004840,Cash,Visa
PAY_004841,debit card,MasterCard
PAY_004842,Cash,Visa
PAY_004843,Cash,MasterCard
PAY_004844,Cash,PayPal
PAY_004845,Cash,Amex
PAY_004846,Mobile Payment,Visa
PAY_004847,credit card,PayPal
PAY_004848,debit card,MasterCard
PAY_004849,Mobile Payment,Amex
PAY_004850,debit card,PayPal
PAY_004851,debit card,Maestro
PAY_004852,debit card,MasterCard
PAY_004853,Mobile Payment,MasterCard
PAY_004854,Mobile Payment,Visa
PAY_004855,Cash,Amex
PAY_004856,Mobile Payment,Maestro
PAY_004857,credit card,MasterCard
PAY_004858,Mobile Payment,Maestro
PAY_004859,credit card,Amex
PAY_004860,Cash,PayPal
PAY_004861,credit card,Visa
PAY_004862,debit card,PayPal
PAY_004863,Mobile Payment,Visa
PAY_004864,Mobile Payment,Amex
PAY_004865,Mobile Payment,Visa
PAY_004866,credit card,Amex
PAY_004867,Cash,MasterCard
PAY_004868,credit card,PayPal
PAY_004869,Mobile Payment,Visa
PAY_004870,Cash,MasterCard
PAY_004871,Cash,Visa
PAY_004872,debit card,Maestro
PAY_004873,Mobile Payment,Amex
PAY_004874,credit card,PayPal
PAY_004875,credit card,Maestro
PAY_004876,Cash,Visa
PAY_004877,Mobile Payment,MasterCard
PAY_004878,Mobile Payment,Maestro
PAY_004879,Mobile Payment,Amex
PAY_004880,Mobile Payment,Visa
PAY_004881,Cash,MasterCard
PAY_004882,debit card,MasterCard
PAY_004883,debit card,PayPal
PAY_004884,Cash,Amex
PAY_004885,Mobile Payment,Maestro
PAY_004886,credit card,Visa
PAY_004887,credit card,Maestro
PAY_004888,credit card,Amex
PAY_004889,credit card,Maestro
PAY_004890,credit card,Amex
PAY_004891,debit card,PayPal
PAY_004892,debit card,Visa
PAY_004893,credit card,Visa
PAY_004894,Cash,Amex
PAY_004895,credit card,PayPal
PAY_004896,credit card,PayPal
PAY_004897,debit card,Maestro
PAY_004898,debit card,Maestro
PAY_004899,debit card,PayPal
PAY_004900,credit card,Maestro
PAY_004901,Mobile Payment,MasterCard
PAY_004902,debit card,PayPal
PAY_004903,credit card,Maestro
PAY_004904,Mobile Payment,PayPal
PAY_004905,Mobile Payment,Visa
PAY_004906,credit card,Maestro
PAY_004907,debit card,Amex
PAY_004908,Mobile Payment,PayPal
PAY_004909,debit card,Maestro
PAY_004910,Cash,PayPal
PAY_004911,credit card,Maestro
PAY_004912,Mobile Payment,PayPal
PAY_004913,Mobile Payment,Amex
PAY_004914,credit card,Amex
PAY_004915,Mobile Payment,Maestro
PAY_004916,Cash,Visa
PAY_004917,Cash,Maestro
PAY_004918,debit card,Visa
PAY_004919,credit card,Visa
PAY_004920,Cash,MasterCard
PAY_004921,debit card,Maestro
PAY_004922,Mobile Payment,Visa
PAY_004923,credit card,Amex
PAY_004924,Mobile Payment,MasterCard
PAY_004925,credit card,PayPal
PAY_004926,debit card,Amex
PAY_004927,Cash,Maestro
PAY_004928,Mobile Payment,PayPal
PAY_004929,debit card,Amex
PAY_004930,Cash,MasterCard
PAY_004931,Cash,MasterCard
PAY_004932,Mobile Payment,PayPal
PAY_004933,Mobile Payment,PayPal
PAY_004934,debit card,Maestro
PAY_004935,credit card,Visa
PAY_004936,Mobile Payment,Maestro
PAY_004937,Cash,Amex
PAY_004938,Mobile Payment,Maestro
PAY_004939,credit card,MasterCard
PAY_004940,debit card,PayPal
PAY_004941,Cash,Maestro
PAY_004942,credit card,MasterCard
PAY_004943,Cash,Maestro
PAY_004944,Mobile Payment,Maestro
PAY_004945,Cash,MasterCard
PAY_004946,Mobile Payment,MasterCard
PAY_004947,credit card,MasterCard
PAY_004948,Mobile Payment,PayPal
PAY_004949,Cash,PayPal
PAY_004950,debit card,PayPal
PAY_004951,debit card,MasterCard
PAY_004952,debit card,Maestro
PAY_004953,Mobile Payment,Visa
PAY_004954,debit card,Visa
PAY_004955,Mobile Payment,PayPal
PAY_004956,credit card,MasterCard
PAY_004957,Cash,PayPal
PAY_004958,Mobile Payment,MasterCard
PAY_004959,Cash,MasterCard
PAY_004960,debit card,MasterCard
PAY_004961,credit card,Visa
PAY_004962,Cash,MasterCard
PAY_004963,Cash,MasterCard
PAY_004964,Mobile Payment,Amex
PAY_004965,Cash,MasterCard
PAY_004966,credit card,Maestro
PAY_004967,credit card,Amex
PAY_004968,Cash,Maestro
PAY_004969,Mobile Payment,Maestro
PAY_004970,Cash,PayPal
PAY_004971,credit card,Visa
PAY_004972,credit card,MasterCard
PAY_004973,Cash,Amex
PAY_004974,debit card,PayPal
PAY_004975,credit card,MasterCard
PAY_004976,credit card,PayPal
PAY_004977,credit card,Amex
PAY_004978,credit card,Visa
PAY_004979,debit card,Amex
PAY_004980,Mobile Payment,MasterCard
PAY_004981,Cash,MasterCard
PAY_004982,credit card,Maestro
PAY_004983,credit card,Maestro
